,trial_id,global_end_of_trial_date,first_version_date,this_version_date,trial_countries,recruitment_countries,trial_start_date,results_type,error
10077,2006-006718-13,31/12/2010,18/05/2019,18/05/2019,['GB'],,,Document,
10078,2006-006733-41,30/01/2009,21/04/2016,21/04/2016,['FR'],,,Document,
10079,2007-004489-41,23/06/2009,15/12/2016,15/12/2016,['DE'],,,Document,
10080,2007-005773-63,01/12/2008,31/12/2016,31/12/2016,['FI'],,,Document,
10081,2007-002589-37,28/12/2011,05/01/2017,05/01/2017,"['GB', 'LT', 'HU', 'BE', 'ES']",,,Document,
10082,2007-004875-21,13/01/2011,05/12/2014,12/07/2016,"['FR', 'IT', 'GB', 'DE']",,,Document,
10083,2007-004614-14,24/11/2010,05/12/2014,12/07/2016,"['SE', 'DE', 'FR', 'DK', 'LT', 'GB', 'BE', 'AT', 'NL', 'ES', 'GR', 'PT', 'SI', 'SK', 'CZ', 'IT', 'PL', 'LV', 'FI', 'HU', 'EE', 'BG']",,,Document,
10084,2007-004907-37,04/04/2012,21/01/2018,21/01/2018,"['DE', 'ES']",,,Document,
10085,2007-005101-21,29/05/2009,22/05/2015,06/04/2016,['GB'],,,Document,
10086,2007-005341-38,31/08/2013,13/06/2015,30/04/2016,"['DE', 'FR', 'ES', 'SE', 'NO', 'NL', 'IT', 'CZ', 'PT', 'HU', 'GB']","{'Spain': 3, 'Sweden': 2, 'Taiwan': 12, 'Turkey': 1, 'United Kingdom': 3, 'United States': 115, 'Argentina': 1, 'Australia': 1, 'Brazil': 10, 'Canada': 8, 'Chile': 4, 'France': 22, 'Germany': 12, 'Guatemala': 2, 'Hungary': 4, 'Italy': 3, 'Korea, Republic of': 3, 'Mexico': 2, 'Netherlands': 5, 'Norway': 3, 'Peru': 3}",01/02/2008,Tabular,
10087,2006-005252-32,29/04/2011,06/01/2017,18/08/2018,['IT'],,,Document,
10088,2007-004876-38,06/01/2009,10/05/2018,10/05/2018,['DE'],,,Document,
10089,2008-006268-12,27/06/2013,14/08/2020,14/08/2020,['DE'],,,Document,
10090,2007-004246-32,26/02/2010,19/02/2017,19/02/2017,['IT'],,,Document,
10091,2005-004363-34,12/06/2008,04/03/2020,04/03/2020,['IT'],,,Document,
10092,2007-007058-79,01/08/2008,11/08/2016,11/08/2016,"['SE', 'DK', 'SK']",,,Document,
10093,2008-001909-41,01/12/2011,03/05/2021,03/05/2021,['FI'],,,Document,
10094,2007-005233-11,06/07/2011,27/12/2019,27/12/2019,['GB'],,,Document,
10095,2007-005160-27,24/04/2012,28/05/2016,28/05/2016,['GB'],,,Document,
10096,2007-005653-37,26/09/2008,19/08/2016,19/08/2016,"['CZ', 'HU', 'PL']",,,Document,
10097,2007-000502-70,29/06/2012,09/02/2020,09/02/2020,['DE'],,,Document,
10098,2008-003659-63,06/02/2009,08/07/2016,08/07/2016,['AT'],,,Document,
10099,2007-004139-49,31/03/2009,08/07/2016,08/07/2016,['IT'],,,Document,
10100,2007-004212-31,01/07/2009,29/10/2016,29/10/2016,"['SI', 'CZ']",,,Document,
10101,2008-007753-12,15/03/2010,14/05/2021,14/05/2021,['AT'],,,Document,
10102,2007-006188-59,30/05/2008,02/02/2019,02/02/2019,['SE'],,,Document,
10103,2007-004675-19,18/02/2011,29/05/2019,29/05/2019,['GB'],,,Document,
10104,2007-003767-51,23/10/2009,14/05/2016,14/05/2016,['GB'],,,Document,
10105,2005-002305-23,04/03/2010,27/01/2017,27/01/2017,['GB'],,,Document,
10106,2006-005621-28,10/06/2011,31/03/2016,31/03/2016,['HU'],,,Document,
10107,2007-004367-22,29/04/2010,12/08/2015,13/07/2016,"['GB', 'DE', 'FR', 'ES', 'IT', 'BE', 'Outside EU/EEA']","{'Spain': 5, 'Turkey': 5, 'United Kingdom': 17, 'United States': 32, 'Belgium': 1, 'France': 42, 'Germany': 46, 'India': 4, 'Italy': 14}",19/05/2008,Tabular,
10108,2008-001069-26,29/11/2018,13/02/2019,13/02/2019,['GB'],{'United Kingdom': 785},03/11/2008,Tabular,
10109,2007-004515-56,,11/02/2021,11/02/2021,['AT'],,,Document,
10110,2008-000332-40,12/06/2015,11/04/2019,11/04/2019,['ES'],{'Spain': 94},30/10/2008,Tabular,
10111,2007-001689-34,08/03/2012,08/06/2016,08/06/2016,"['ES', 'CZ', 'GB', 'IT', 'DE', 'SE']",,,Document,
10112,2007-006706-14,29/07/2010,26/06/2016,26/06/2016,"['DE', 'AT']",,,Document,
10113,2007-007742-35,14/05/2009,23/12/2018,23/12/2018,['DE'],"{'Germany': 24, 'Singapore': 12}",08/10/2008,Mixed,
10114,2007-006185-15,07/03/2018,08/06/2019,08/06/2019,['GB'],{'United Kingdom': 814},07/08/2008,Tabular,
10115,2007-007197-31,17/09/2009,02/09/2016,02/09/2016,"['FI', 'SE', 'HU', 'DE']",,,Document,
10116,2008-001860-36,27/08/2008,18/12/2019,18/12/2019,['SK'],,,Document,
10117,2007-006741-40,01/11/2009,01/01/2017,05/04/2017,['DE'],,,Document,
10118,2008-000767-41,28/09/2011,27/07/2016,27/07/2016,['AT'],,,Document,
10119,2008-000406-36,30/10/2008,02/11/2014,12/02/2016,['GB'],,,Document,
10120,2008-002230-30,10/03/2009,21/07/2016,21/07/2016,"['DE', 'FI', 'SK', 'HU', 'BG']",,,Document,
10121,2007-004918-14,04/04/2008,29/10/2016,29/10/2016,['FI'],,,Document,
10122,2007-006165-32,28/11/2008,23/07/2016,23/07/2016,['DE'],,,Document,
10123,2008-001766-90,07/07/2009,20/05/2016,20/05/2016,"['GB', 'DE', 'LV', 'EE', 'LT', 'PL']",,,Document,
10124,2008-002797-36,19/08/2009,20/04/2016,23/08/2020,"['HU', 'FR', 'SK']",,,Document,
10125,2008-008732-84,15/04/2011,02/11/2016,02/11/2016,"['DE', 'LT', 'HU', 'DK', 'GB']",,,Document,
10126,2008-002264-34,05/10/2010,10/05/2018,10/05/2018,"['DE', 'LT', 'PL', 'BG']",,,Document,
10127,2007-002324-15,13/12/2010,30/03/2019,30/03/2019,['GB'],,,Document,
10128,2007-003035-22,30/05/2018,14/06/2019,14/06/2019,"['GB', 'FR', 'SE', 'BE', 'AT', 'PT', 'IT']","{'Sweden': 1, 'Ukraine': 22, 'United Kingdom': 10, 'United States': 317, 'Austria': 1, 'Belgium': 1, 'Canada': 4, 'France': 11, 'India': 18, 'Italy': 11, 'Poland': 3, 'Portugal': 10, 'Russian Federation': 38, 'Serbia': 12}",26/07/2007,Tabular,
10129,2008-000826-37,09/03/2010,14/11/2014,12/02/2016,"['CZ', 'EE', 'BG', 'DE', 'GR']",,,Document,
10130,2008-001002-16,27/01/2011,10/05/2016,10/05/2016,"['DE', 'SK', 'IT', 'EE', 'LT']",,,Document,
10131,2008-000546-31,15/07/2009,24/08/2016,24/08/2016,['SE'],,,Document,
10132,2007-001611-32,01/01/2009,20/03/2019,20/03/2019,['NL'],,,Document,
10133,2007-006227-12,25/10/2011,15/06/2019,15/06/2019,['GB'],,,Document,
10134,2007-003361-40,08/04/2008,31/07/2016,31/07/2016,['DE'],,,Document,
10135,2006-002571-40,22/08/2007,31/08/2016,31/08/2016,['GB'],,,Document,
10136,2008-000451-97,16/09/2009,01/07/2016,01/07/2016,['BE'],"{'United States': 25, 'Belgium': 3}",14/03/2008,Tabular,
10137,2007-004746-33,03/04/2009,07/12/2014,12/07/2016,"['DE', 'AT']",,,Document,
10138,2008-001714-24,03/06/2009,07/08/2016,07/08/2016,['GB'],,,Document,
10139,2008-001563-11,18/09/2012,28/12/2016,28/12/2016,"['DE', 'BG']","{'United States': 10, 'Bulgaria': 6, 'Germany': 6}",27/05/2010,Tabular,
10140,2009-010736-18,19/04/2010,26/09/2018,26/09/2018,['HU'],"{'Israel': 7, 'Poland': 8, 'Romania': 10}",26/08/2009,Tabular,
10141,2008-001430-27,16/01/2012,30/07/2016,30/07/2016,['AT'],{'Austria': 45},30/09/2008,Tabular,
10142,2007-007276-41,23/04/2010,14/05/2021,14/05/2021,['AT'],,,Document,
10143,2008-001210-25,21/08/2014,15/11/2019,15/11/2019,['SE'],"{'Sweden': 25, 'Norway': 14}",11/07/2008,Tabular,
10144,2007-004689-42,15/09/2010,13/02/2019,13/02/2019,['GB'],,,Document,
10145,2008-000193-21,26/10/2009,11/03/2021,11/03/2021,"['HU', 'GR']",,,Document,
10146,2007-002069-11,01/08/2009,14/05/2021,14/05/2021,['AT'],,,Document,
10147,2008-001200-23,28/02/2011,14/05/2021,14/05/2021,['IT'],,,Document,
10148,2008-003869-72,25/02/2010,06/08/2015,08/04/2016,['PT'],,,Document,
10149,2007-005799-15,27/07/2010,05/02/2016,07/07/2016,['IT'],,,Document,
10150,2008-000164-17,26/11/2010,13/02/2020,13/02/2020,['DE'],,,Document,
10151,2006-003745-16,31/08/2011,04/10/2019,04/10/2019,['GB'],,,Document,
10152,2008-002711-41,04/11/2010,20/04/2019,20/04/2019,['GB'],,,Document,
10153,2008-003199-23,07/08/2009,17/04/2016,17/04/2016,"['DK', 'LT', 'LV', 'SE', 'IT', 'DE']",,,Document,
10154,2008-005061-57,15/06/2009,01/07/2016,01/07/2016,"['HU', 'CZ']",,,Document,
10155,2008-002352-20,22/12/2008,06/08/2015,06/07/2016,['BE'],,,Document,
10156,2006-005350-79,25/06/2008,15/12/2017,15/12/2017,['DE'],,,Document,
10157,2008-001773-15,05/01/2009,01/01/2017,01/01/2017,['GB'],,,Document,
10158,2007-003735-23,23/12/2010,04/01/2017,04/01/2017,['GB'],,,Document,
10159,2008-000429-20,18/12/2009,09/03/2019,09/03/2019,"['NL', 'BE', 'DE']","{'Belgium': 3, 'Germany': 6, 'Netherlands': 14}",30/12/2008,Tabular,
10160,2008-005002-40,22/09/2010,16/04/2016,16/04/2016,"['ES', 'HU', 'PT', 'LV', 'EE']",,,Document,
10161,2008-002731-32,23/06/2010,04/04/2015,16/05/2016,['DE'],,,Document,
10162,2008-000626-39,14/10/2010,17/10/2019,17/10/2019,['AT'],{'Austria': 13},02/02/2009,Tabular,
10163,2008-000673-38,22/03/2018,07/04/2019,07/04/2019,"['DE', 'FR', 'ES', 'BE', 'IT', 'SE', 'DK', 'HU', 'GB', 'GR']","{'Spain': 31, 'Sweden': 8, 'Thailand': 8, 'United Kingdom': 64, 'United States': 3, 'Belgium': 4, 'Denmark': 3, 'France': 30, 'Germany': 32, 'Greece': 7, 'Hungary': 20, 'Italy': 47, 'Poland': 86, 'Russian Federation': 197}",14/04/2009,Tabular,
10164,2007-002824-13,17/07/2010,18/03/2020,18/03/2020,['DE'],,,Document,
10165,2007-001433-34,25/03/2010,07/12/2016,07/12/2016,['GB'],,,Document,
10166,2008-003377-41,14/04/2010,02/06/2016,02/06/2016,"['HU', 'LT']",,,Document,
10167,2008-001352-51,02/04/2010,18/12/2019,18/12/2019,"['DE', 'AT']","{'United States': 292, 'Austria': 28, 'Canada': 132, 'Germany': 126, 'Poland': 74}",08/11/2008,Tabular,
10168,2008-005709-20,18/11/2009,03/11/2016,03/11/2016,"['DE', 'BE']",,,Document,
10169,2007-007083-22,01/02/2010,14/05/2015,06/07/2016,"['LT', 'EE', 'BG']",,,Document,
10170,2007-007177-23,,03/08/2017,13/07/2018,['BE'],{'Belgium': 84},22/06/2009,Mixed,
10171,2008-003753-33,09/04/2012,20/05/2016,20/05/2016,"['ES', 'DE', 'BE', 'GR', 'IT', 'GB']",,,Document,
10172,2008-004518-28,17/06/2010,21/09/2019,21/09/2019,"['NL', 'GB']",,,Document,
10173,2008-005596-10,20/02/2009,04/11/2016,31/03/2018,['GB'],,,Document,
10174,2008-008065-35,30/06/2011,08/02/2019,08/02/2019,['SE'],"{'Sweden': 83, 'Austria': 29, 'Denmark': 23, 'Norway': 60}",23/03/2009,Tabular,
10175,2008-005062-31,08/05/2013,19/04/2018,19/04/2018,['IE'],{'Ireland': 43},18/03/2010,Tabular,
10176,2008-005392-10,24/08/2010,13/10/2016,13/10/2016,"['DE', 'ES']",,,Document,
10177,2008-002670-36,02/08/2010,28/05/2016,28/05/2016,"['DE', 'CZ', 'HU', 'NL', 'ES', 'AT', 'FI', 'BE']",,,Document,
10178,2008-005262-31,30/10/2009,20/09/2017,20/09/2017,['IT'],,,Document,
10179,2008-005146-23,09/10/2009,21/04/2016,21/04/2016,"['ES', 'SE', 'SK', 'HU', 'DE', 'CZ']",,,Document,
10180,2008-006345-72,23/09/2009,12/11/2014,12/02/2016,['DE'],,,Document,
10181,2008-003203-32,07/02/2011,30/09/2016,30/09/2016,"['HU', 'DE', 'PL', 'FI', 'DK']",,,Document,
10182,2007-005933-12,29/03/2019,19/12/2018,16/04/2020,"['FR', 'PL', 'GB', 'IT']","{'United Kingdom': 14, 'United States': 78, 'Australia': 15, 'France': 5, 'Italy': 30, 'Poland': 20}",06/11/2008,Mixed,
10183,2008-008006-46,22/10/2010,02/06/2016,02/06/2016,"['CZ', 'IT']",,,Document,
10184,2008-008008-42,10/12/2014,28/07/2016,28/07/2016,"['NO', 'FR', 'ES', 'HU', 'BE', 'DE', 'NL', 'SE', 'IT', 'GB', 'DK', 'GR', 'AT', 'Outside EU/EEA']","{'Spain': 16, 'Sweden': 3, 'Switzerland': 3, 'Turkey': 8, 'United Kingdom': 13, 'United States': 15, 'Argentina': 3, 'Austria': 3, 'Belgium': 16, 'Brazil': 9, 'Canada': 14, 'France': 41, 'Germany': 32, 'Greece': 8, 'Hungary': 16, 'Israel': 25, 'Italy': 9, 'Netherlands': 11, 'Peru': 3, 'Poland': 6, 'Russian Federation': 16}",07/09/2009,Tabular,
10185,2008-004530-25,22/05/2012,01/07/2016,01/07/2016,['AT'],,,Document,
10186,2008-007689-52,02/03/2011,16/04/2016,16/04/2016,"['LT', 'HU', 'DE', 'LV', 'AT', 'EE', 'IT', 'PT', 'BG', 'GR']",,,Document,
10187,2009-009177-10,07/04/2010,09/11/2014,12/07/2016,['DE'],,,Document,
10188,2009-010101-36,27/08/2010,30/07/2016,30/07/2016,['DE'],,,Document,
10189,2008-005133-30,17/01/2011,15/06/2019,15/06/2019,"['AT', 'FI']",,,Document,
10190,2008-004562-10,20/07/2015,26/08/2018,26/08/2018,"['DE', 'AT', 'FR', 'SE', 'IT', 'CZ']","{'Switzerland': 13, 'Turkey': 6, 'United States': 8, 'Austria': 10, 'Czech Republic': 5, 'France': 1, 'Germany': 88, 'Israel': 16, 'Italy': 32, 'Poland': 4}",30/03/2009,Tabular,
10191,2008-003421-17,03/04/2009,20/09/2017,20/09/2017,"['SK', 'CZ']",,,Document,
10192,2004-003989-15,24/10/2008,05/08/2016,05/08/2016,['IT'],,,Document,
10193,2008-005885-30,16/03/2011,13/02/2015,08/07/2016,"['CZ', 'SK', 'BG']",,,Document,
10194,2008-007762-39,17/12/2010,31/03/2017,02/12/2019,['DE'],"{'South Africa': 186, 'Taiwan': 12, 'Germany': 25, 'India': 13, 'Indonesia': 12}",07/03/2009,Tabular,
10195,2008-006936-37,18/02/2011,03/11/2016,03/11/2016,"['HU', 'BE', 'DE', 'NL']",,,Document,
10196,2008-008175-34,19/11/2010,12/11/2014,12/02/2016,"['BE', 'SE']",,,Document,
10197,2008-005909-19,11/10/2011,15/04/2016,15/04/2016,['GB'],,,Document,
10198,2008-002518-23,12/06/2009,30/04/2016,30/04/2016,['DE'],,,Document,
10199,2008-004281-71,07/07/2016,08/07/2017,08/07/2017,"['DE', 'BE', 'ES', 'IT']","{'Spain': 61, 'United States': 88, 'Belgium': 20, 'Canada': 36, 'Germany': 57, 'Italy': 23}",24/04/2009,Tabular,
10200,2008-007797-37,01/07/2009,21/09/2016,21/09/2016,"['FI', 'HU', 'BG']",,,Document,
10201,2007-006051-39,,06/11/2020,06/11/2020,['DE'],,,Document,
10202,2008-007337-49,12/08/2009,17/05/2018,29/09/2021,['IS'],,,Document,
10203,2009-009182-34,29/01/2010,03/04/2020,03/04/2020,['DE'],,,Document,
10204,2009-009014-40,30/01/2015,31/03/2021,31/03/2021,['SE'],{'Sweden': 58},02/11/2009,Tabular,
10205,2008-001371-30,02/03/2011,28/01/2017,28/01/2017,['DE'],,,Document,
10206,2008-003920-40,02/04/2014,17/10/2019,17/10/2019,['ES'],{'Spain': 31},22/09/2009,Tabular,
10207,2008-008190-58,21/02/2011,08/12/2016,08/12/2016,['DE'],,,Document,
10208,2008-006957-42,10/05/2012,28/10/2018,28/10/2018,"['DE', 'HU', 'LT', 'BG', 'CZ', 'LV', 'SK']",,,Document,
10209,2009-010198-19,14/07/2010,06/01/2017,06/01/2017,"['SE', 'GB', 'ES', 'DK']",,,Document,
10210,2008-006906-41,18/05/2010,04/01/2017,04/01/2017,"['DE', 'GB', 'FI', 'LV', 'CZ', 'NL', 'SK']",,,Document,
10211,2008-007240-34,03/08/2011,21/09/2019,21/09/2019,['GB'],,,Document,
10212,2008-007365-23,09/02/2011,25/07/2018,25/07/2018,['GB'],{'United Kingdom': 20},08/04/2009,Tabular,
10213,2008-007605-37,05/10/2009,04/06/2015,10/12/2020,['DE'],{'Germany': 52},23/06/2009,Tabular,
10214,2009-010269-21,22/12/2016,30/12/2017,30/12/2017,"['DE', 'ES', 'FR', 'IT']","{'Spain': 31, 'United States': 81, 'France': 18, 'Germany': 28, 'Italy': 28, 'Russian Federation': 19}",30/07/2009,Tabular,
10215,2008-008715-26,26/01/2018,01/03/2019,01/03/2019,"['FR', 'ES', 'IT']","{'Spain': 11, 'Taiwan': 28, 'Thailand': 12, 'United States': 18, 'Argentina': 3, 'Canada': 2, 'China': 244, 'France': 32, 'Hong Kong': 4, 'Italy': 2, 'Japan': 78, 'Korea, Republic of': 68}",20/07/2009,Tabular,
10216,2008-007455-26,22/02/2012,05/01/2017,05/01/2017,"['AT', 'DE', 'BE', 'GB', 'ES']",,,Document,
10217,2008-005175-10,09/03/2011,14/10/2018,14/10/2018,['GB'],,,Document,
10218,2008-006430-10,02/03/2011,16/09/2016,16/09/2016,"['FI', 'ES', 'FR', 'GB', 'IT']",,,Document,
10219,2009-012019-17,25/01/2016,26/06/2015,09/02/2017,"['IT', 'DE', 'GB', 'PT', 'GR', 'SE']","{'South Africa': 6, 'Spain': 26, 'Sweden': 4, 'Switzerland': 13, 'United Kingdom': 19, 'Bahamas': 1, 'Bosnia and Herzegovina': 9, 'Brazil': 33, 'Canada': 16, 'China': 17, 'Croatia': 1, 'Germany': 32, 'Italy': 11, 'Korea, Republic of': 16, 'Mexico': 4, 'New Zealand': 4, 'Portugal': 3, 'Romania': 9, 'Serbia': 1}",26/11/2009,Tabular,
10220,2008-005276-27,03/03/2011,28/05/2015,02/02/2016,"['HU', 'NL', 'DE', 'FI', 'CZ', 'GB', 'BE']",,,Document,
10221,2009-012000-10,08/09/2010,08/03/2019,08/03/2019,"['BE', 'DE', 'GB', 'AT', 'ES']",,,Document,
10222,2009-015890-11,12/07/2012,28/10/2019,28/10/2019,['BE'],,,Document,
10223,2009-012088-32,26/02/2013,16/05/2021,16/05/2021,['DE'],,,Document,
10224,2009-015795-10,21/06/2010,03/10/2018,03/10/2018,['SI'],,,Document,
10225,2009-013174-41,02/11/2017,06/01/2017,03/11/2018,"['BE', 'GB', 'FR', 'ES', 'DE', 'AT', 'IT']","{'South Africa': 6, 'Spain': 36, 'United Kingdom': 132, 'United States': 288, 'Argentina': 10, 'Australia': 93, 'Austria': 25, 'Belgium': 45, 'Canada': 107, 'Chile': 11, 'France': 273, 'Germany': 86, 'Italy': 30, 'Netherlands': 46, 'Poland': 11}",30/09/2009,Tabular,
10226,2008-008177-57,02/12/2010,29/12/2016,29/12/2016,['GB'],,,Document,
10227,2009-012418-38,27/02/2018,13/03/2019,13/03/2019,"['IT', 'FI', 'DK', 'GB', 'BE', 'GR', 'NL', 'BG']","{'Switzerland': 4, 'Thailand': 8, 'United Kingdom': 25, 'United States': 12, 'Australia': 2, 'Bulgaria': 7, 'Canada': 10, 'China': 85, 'Denmark': 3, 'Greece': 9, 'Hong Kong': 3, 'Italy': 24, 'Malaysia': 4, 'Mexico': 16, 'New Zealand': 8, 'Russian Federation': 5}",22/03/2010,Tabular,
10228,2009-015773-12,01/02/2011,01/07/2016,01/07/2016,"['GB', 'DE', 'FI', 'ES']",,,Document,
10229,2009-012567-33,16/09/2010,09/11/2016,30/12/2016,"['SK', 'BG']",,,Document,
10230,2009-011169-98,22/02/2011,12/02/2016,12/02/2016,"['DE', 'AT', 'GB', 'IT', 'CZ']",,,Document,
10231,2009-010973-19,01/02/2012,07/11/2014,12/07/2016,"['AT', 'HU', 'LV', 'DE', 'FR', 'IT']",,,Document,
10232,2009-014415-12,23/03/2012,21/11/2014,12/02/2016,"['DE', 'GB', 'FR', 'PL']",,,Document,
10233,2008-008697-31,11/06/2015,27/06/2016,27/06/2016,"['DE', 'GR', 'BE', 'IT', 'ES', 'FR', 'CZ', 'GB', 'HU', 'SK']","{'Slovakia': 2, 'Spain': 32, 'Thailand': 7, 'Turkey': 24, 'United Kingdom': 29, 'United States': 123, 'Argentina': 32, 'Australia': 21, 'Belgium': 18, 'China': 49, 'Czech Republic': 10, 'France': 29, 'Germany': 37, 'Greece': 16, 'Hungary': 30, 'Israel': 17, 'Italy': 19, 'Japan': 57, 'Mexico': 4, 'Poland': 1, 'Singapore': 12}",20/10/2009,Tabular,
10234,2009-014377-40,22/02/2011,06/12/2014,12/07/2016,"['FI', 'DE', 'SE', 'AT', 'SK', 'SI', 'IT']",,,Document,
10235,2009-010106-11,12/12/2011,27/12/2014,01/06/2016,"['CZ', 'IT', 'HU']","{'Argentina': 5, 'Chile': 24, 'Czech Republic': 961, 'Hungary': 69, 'Italy': 448}",14/07/2009,Tabular,
10236,2009-010904-27,26/05/2010,28/10/2016,28/10/2016,"['IT', 'BG']",,,Document,
10237,2009-014870-16,25/11/2016,29/07/2016,04/02/2018,"['FR', 'ES', 'DE', 'HU']","{'Spain': 52, 'Switzerland': 2, 'United States': 6, 'France': 88, 'Germany': 31, 'Hungary': 4}",20/04/2010,Tabular,
10238,2008-007525-39,16/12/2010,13/04/2016,13/04/2016,"['DE', 'IS', 'FR']",,,Document,
10239,2009-017082-39,07/03/2011,08/11/2014,12/07/2016,"['FI', 'IE', 'ES', 'DE', 'FR', 'GB', 'IT', 'CZ', 'HU']",,,Document,
10240,2009-012194-35,28/01/2010,14/05/2021,14/05/2021,['DE'],,,Document,
10241,2009-012117-21,07/04/2010,28/02/2015,04/06/2022,['DE'],{'Germany': 306},12/10/2009,Tabular,
10242,2008-005449-43,27/01/2012,01/01/2017,12/05/2017,"['NL', 'ES', 'BE']",,,Document,
10243,2008-007155-27,21/10/2011,10/07/2015,13/06/2016,"['DE', 'BE', 'IT']",,,Document,
10244,2008-005889-32,28/04/2011,13/02/2015,08/07/2016,"['SE', 'DE', 'ES', 'FI', 'NL', 'AT', 'GB', 'IT']",,,Document,
10245,2009-011002-42,12/07/2010,14/10/2017,14/10/2017,['DE'],,,Document,
10246,2006-000206-23,15/04/2011,30/10/2016,30/10/2016,"['IT', 'CZ']",,,Document,
10247,2008-008208-42,01/05/2012,07/04/2017,07/04/2017,['GB'],,,Document,
10248,2009-012805-20,03/05/2011,31/07/2015,01/02/2017,['SE'],"{'Sweden': 59, 'Norway': 7}",25/09/2009,Tabular,
10249,2009-013055-30,06/09/2011,05/02/2017,05/02/2017,"['ES', 'DE', 'GB', 'CZ', 'BG']","{'United States': 9, 'Bulgaria': 39, 'Canada': 37, 'Czech Republic': 10, 'Georgia': 15, 'Germany': 6, 'Poland': 27}",21/08/2009,Tabular,
10250,2009-011931-11,18/06/2010,08/06/2016,08/06/2016,['DE'],,,Document,
10251,2009-012223-29,04/10/2010,24/08/2016,24/08/2016,['BE'],,,Document,
10252,2009-012623-28,26/11/2012,16/02/2020,16/02/2020,"['CZ', 'HU']",,,Document,
10253,2010-020826-17,22/03/2011,05/11/2014,15/02/2016,['CZ'],,,Document,
10254,2009-009908-39,23/10/2013,30/07/2015,08/07/2016,['GB'],{'United Kingdom': 13},29/07/2010,Tabular,
10255,2009-012419-16,02/11/2012,09/05/2021,09/05/2021,['DE'],,,Document,
10256,2009-015744-42,11/04/2013,21/06/2019,21/06/2019,['GB'],,,Document,
10257,2009-016523-61,15/02/2012,16/04/2017,16/04/2017,['GB'],,,Document,
10258,2009-009873-87,21/07/2010,23/05/2015,06/04/2016,['DE'],,,Document,
10259,2008-003772-21,05/12/2014,16/08/2015,08/05/2016,"['NL', 'GB', 'BE']","{'United Kingdom': 38, 'Belgium': 36, 'Netherlands': 33}",12/05/2009,Tabular,
10260,2008-008698-69,04/12/2014,18/07/2018,18/07/2018,"['IT', 'CZ', 'NL', 'FR', 'BE', 'GB', 'DE', 'SE', 'ES', 'HU', 'AT']","{'Spain': 28, 'Sweden': 6, 'Thailand': 18, 'Turkey': 8, 'United Kingdom': 13, 'United States': 223, 'Australia': 14, 'Austria': 11, 'Belgium': 43, 'Brazil': 5, 'Canada': 51, 'Czech Republic': 24, 'Egypt': 6, 'France': 51, 'Germany': 28, 'Hong Kong': 3, 'Hungary': 14, 'Italy': 29, 'Japan': 106, 'Korea, Republic of': 10, 'Netherlands': 18, 'New Zealand': 2, 'Norway': 2, 'Poland': 11}",03/06/2009,Tabular,
10261,2009-014660-19,12/08/2016,29/12/2017,29/12/2017,"['GB', 'ES', 'PL']","{'Spain': 2, 'Ukraine': 40, 'United Kingdom': 3, 'United States': 78, 'Canada': 28, 'Georgia': 32, 'Poland': 25}",01/10/2009,Tabular,
10262,2008-003855-65,17/10/2012,06/08/2015,05/06/2016,"['FR', 'BG', 'IT', 'PL']","{'Ukraine': 8, 'United States': 2, 'Brazil': 5, 'Bulgaria': 2, 'Croatia': 1, 'Japan': 2, 'New Zealand': 2, 'Poland': 2, 'Romania': 1, 'Russian Federation': 11}",31/03/2009,Tabular,
10263,2008-006018-97,26/12/2009,29/06/2016,29/06/2016,['GB'],,,Document,
10264,2009-010224-25,01/02/2010,04/01/2017,04/01/2017,"['HU', 'DE']",,,Document,
10265,2006-004822-97,14/09/2009,13/06/2019,13/06/2019,['GB'],,,Document,
10266,2008-006718-10,02/03/2010,05/05/2016,05/05/2016,['DE'],,,Document,
10267,2009-010857-10,28/02/2014,28/05/2017,28/05/2017,['AT'],{'Austria': 15},06/05/2009,Tabular,
10268,2007-006494-90,04/04/2017,14/10/2017,14/10/2017,"['BE', 'CZ', 'GB', 'Outside EU/EEA']","{'United Kingdom': 1, 'United States': 47, 'Belgium': 11, 'Canada': 14, 'Czech Republic': 8, 'Poland': 19}",04/02/2008,Tabular,
10269,2009-012073-34,01/05/2011,26/03/2021,26/03/2021,['NL'],,,Document,
10270,2007-007749-11,19/12/2008,07/07/2018,07/07/2018,['DE'],{'Germany': 30},28/08/2008,Tabular,
10271,2009-012509-20,10/03/2015,08/03/2019,08/03/2019,['GB'],{'United Kingdom': 363},10/11/2009,Mixed,
10272,2009-013504-32,17/12/2010,21/04/2016,21/04/2016,"['ES', 'NL']",,,Document,
10273,2009-015011-41,22/11/2010,31/05/2015,06/03/2021,['DE'],{'Germany': 245},29/09/2009,Tabular,
10274,2009-012776-27,20/03/2013,10/12/2016,10/12/2016,['GB'],,,Document,
10275,2009-011238-84,11/05/2012,03/05/2014,06/07/2016,"['SK', 'BG', 'FI']",,,Document,
10276,2009-014807-30,01/10/2009,24/06/2017,24/06/2017,['HU'],,,Document,
10277,2009-013931-39,23/09/2010,04/09/2016,04/09/2016,['SE'],,,Document,
10278,2009-016590-15,24/06/2015,02/07/2016,02/07/2016,"['HU', 'FR', 'GR', 'DE', 'IT', 'PL']","{'Switzerland': 7, 'Canada': 17, 'Egypt': 3, 'France': 2, 'Germany': 1, 'Greece': 1, 'Hungary': 4, 'Italy': 1, 'Russian Federation': 15}",28/04/2010,Tabular,
